Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Japan,JPN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.215124715468568,0.112602474486226,0.276304070175934,0.194079344432153,0.153847735604894,0.113001254131506,-0.0520879011005219,0.472322726975048,0.482208589465112,0.231146374633737,0.12920448958805,-0.0136482744839263,0.00872020150189613,0.204293384186424,0.403354543401037,0.118161987748241,0.818481615264516,0.381319638034274,0.501685482403774,0.780785313301259,1.23830386396694,0.695100892094565,1.12971840820325,0.47897443130528,0.426561392377945
Argentina,ARG,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.15992237703676,-1.40694788500181,8.97078467784247,6.37990680177011,1.95058324319273,2.65363142179073,2.79449564264943,2.1036160391819,1.49940141614234,2.1785669619099,-0.383118699737133,-1.00728084144866,-0.39159512386959,-2.37749566620574,-1.74400211981355,-2.96292666513534,-2.70922168361454,-4.83995921807391,-5.16055257152295,-0.779998447561848,0.696935361136031,1.36154422203441,-0.640820188045601,-3.24351254822954,0.992524625340439
Argentina,ARG,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,54.2417099417586,58.4932935172091,159.890183546743,133.474955613907,114.783966038451,74.2469415660219,52.8779757006235,43.1501917496034,36.7970755463574,41.4244681423918,30.9493567310993,27.7443463568229,26.2398392717053,27.809883508059,30.3338678915012,32.2082949986265,35.1613251074643,37.7365221801036,58.6307152401281,69.5902998339522,73.3926445591354,55.9476971135758,42.9676924073569,42.0664911888795,..
Argentina,ARG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.66579059535379,0.806164134759348,2.19895819502207,1.29481086883944,2.5050175164097,2.64935441452167,2.38106854489628,2.25129423568361,2.68990096507093,1.20643922647566,2.67516171886537,2.04465997872008,2.80667189982932,1.77920553648531,0.962406650325519,1.97713461784426,0.584748941173009,1.78936504083807,2.23253157689253,1.48500687570697,1.26616924308721,1.36838083162438,2.402155349277,3.69401868015696,1.80507987944047
Afghanistan,AFG,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,-2.35799044700136,2.23601941932175,-3.64331388234628,-12.6195382087159,-25.8706814974751,-25.290058564309,-15.7724198274304,-21.9126573355151,-14.9501951919169,-18.9559612272258,-21.5852741164653,-20.1704643881064,-15.7183027911684,..,..,..,..
Afghanistan,AFG,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,13.7928583731895,20.4806758495246,21.2121323521857,20.0367248536922,15.3334973971382,13.9770517017747,12.9281604362278,12.8048363659593,12.3049882693651,13.4908301094464,14.1470450360055,14.5133427404056,14.6424246657516,13.9496520351375,15.1208585304773,24.7857399527695,23.3368489769108,19.7980988255309,..
Afghanistan,AFG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.00482760061734038,0.0241685679088889,1.30694987042884,1.27849325196424,3.577104200584,4.36867310434287,3.41377297323201,1.93570171391636,0.45536044478174,0.45188914562189,1.20311798981139,0.293025179616803,0.285440893554571,0.239801184405551,0.209664794672203,0.88400046336123,0.516606084523093,0.274796791572807,0.661572217787196,0.124495985291258,0.0649939571808755,0.144466946606861,..,..,..
Australia,AUS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.72140115832283,-2.1038782912626,-4.04312576822906,-6.26582917008026,-6.71703905379547,-6.23018337430444,-6.18497324085113,-7.56503658273096,-4.88206185813593,-5.23144486271866,-4.00506862277956,-3.26400930085158,-4.44404469042498,-3.25799888383102,-3.09266163288854,-4.31257611103591,-3.61631218807461,-3.00161155039194,-2.56116066582786,-0.0207105142276052,1.87433748291951,2.61066078948374,0.337521409077969,-0.300085449771847,-1.96335074906626
Australia,AUS,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
