Country,Year,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Unemployment with advanced education (% of total labor force with advanced education),"Unemployment with advanced education, female (% of female labor force with advanced education)","Unemployment with advanced education, male (% of male labor force with advanced education)",Unemployment with basic education (% of total labor force with basic education),"Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)_x","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",Current account balance (% of GDP),External debt stocks (% of GNI),"Foreign direct investment, net inflows (% of GDP)",Gini index,"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Population growth (annual %),Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),"Unemployment, total (% of total labor force) (modeled ILO estimate)_y",Urban population (% of total population),agr_area_harvested_avg,agr_production_avg,agr_yield_avg,agr_area_harvested_item_count,agr_production_item_count,agr_yield_item_count,agr_area_harvested_total,agr_production_total,agr_yield_total,pop_rural_population,pop_total_population___both_sexes,pop_total_population___female,pop_total_population___male,pop_urban_population,disaster_count,disaster_deaths,disaster_injured,disaster_affected,disaster_total_affected,disaster_damage_usd_thousands,disaster_aid_usd_thousands,Trade_Dependency_Index,Resilience_Score,Spending_Efficiency,Shock_Impact_Score
Croatia,2004,0.32568066380295796,41836292157.3335,0.45342303272259576,0.11182599433849429,0.4107699788528218,0.19151951297827352,81.6444126603338,0.5548393319294636,0.17163857627483714,21.741,21.738,31.807,31.855,26.883,7.925,7.662,8.204,13.501,14.026,12.99,15.283,12.345,13.664,37.269,29.561,32.826,-6.14980575305841,0.1327831977699491,3.14124376125564,29.7,79.08,72.13,0.6941378413953307,0.0279042785156658,0.0,13.664,54.147,13285.283333333333,79250.65420560748,7969.016393442623,60.0,107.0,61.0,797117.0,8479820.0,486110.0,2010143.0,0.000284699923174279,2239260.0,2070796.0,2373777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3682253213278899,0.5035999427400256,0.34481873204747837,0.0
Croatia,2005,0.3238530592481213,45013119281.806,0.4551621220255942,0.12028338330643551,0.4108494000644933,0.21145335566437007,81.4923355714118,0.5679403301773055,0.1663346077217167,21.305,21.339,29.88,30.032,25.682,6.27,6.46,6.066,11.24,10.862,11.651,13.842,11.568,12.598,35.234,30.567,32.541,-7.53586560507973,0.1327831977699491,4.03155518239355,30.7,78.83,71.83,0.6848125239838097,0.128732789322745,0.0,12.598,54.315,13904.35593220339,82688.52764150943,7716.806666666666,59.0,106.0,60.0,820357.0,8764983.93,463008.4,2000102.0,0.0002873747889486208,2240892.0,2073053.0,2377955.0,3.0,7.91407574901074e-05,0.0,7.214958553078966e-07,250.0,0.0,0.0,0.3673512296563073,0.5023307738596323,0.34941970190764127,0.2769390959472681
Croatia,2006,0.3369275189785879,49590197656.5482,0.4635402859520117,0.13264722749846464,0.4208473556183892,0.2094414214272946,83.5058793177563,0.5767814946390393,0.1657961337569327,21.751,21.773,28.949,29.07,25.425,6.044,6.94,4.98,12.177,11.72,12.65,12.681,9.82,11.13,31.21,27.497,29.1,-7.88339836164573,0.1327831977699491,6.74853509660753,31.700000000000003,79.33,72.51,0.7048495776786567,0.0235231237565747,0.0,11.13,54.483,13868.183333333332,87255.5546728972,8586.232786885246,60.0,107.0,61.0,832091.0,9336344.35,523760.2,1989394.0,0.0002886496478549522,2241080.0,2074720.0,2381305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37888743729848856,0.5132262259428848,0.3876016874762747,0.0
Croatia,2007,0.3360146873331294,59298265769.9946,0.46317845950732983,0.1589670724326655,0.4188500053349172,0.20485137011160023,83.2514767234118,0.5813789001591408,0.23200150772710137,22.256,22.262,32.428,32.404,27.453,6.615,7.457,5.711,12.124,12.145,12.104,11.341,8.751,9.909,29.285,22.111,25.123,-8.01470793790892,0.1327831977699491,7.8346433188692,32.7,79.25,72.33,0.7004097362915784,-0.0218526602655707,0.0,9.909,54.651,13557.933333333332,82508.7863551402,7824.840983606557,60.0,107.0,61.0,813476.0,8828440.14,477315.3,1978228.0,0.0002887555422840648,2240013.0,2075941.0,2384038.0,2.0,0.00013566986998304127,7.051440256672426e-05,0.0,26.0,0.0,0.0,0.3774323463340233,0.5233582983123516,0.4708244259634251,0.7115800820390543
Croatia,2008,0.3189026209157378,68478776205.9826,0.4289690360761839,0.18385092153787524,0.42238378184871367,0.2550529999560397,82.0719814536512,0.5971483225899789,0.2548058801356954,21.423,21.421,34.203,34.201,27.958,5.122,5.752,4.379,9.816,10.611,9.046,10.345,7.038,8.53,28.283,20.627,23.678,-10.9274578709008,0.1327831977699491,7.66605422421404,33.7,79.6,72.4,0.7073995981035766,-0.0118794578559279,0.0,8.53,54.819,13585.360655737704,92282.39672727272,8661.277419354838,61.0,110.0,62.0,828707.0,10151063.64,536999.2,1966449.0,0.00028784581287032325,2238615.0,2076016.0,2385979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37064320138222573,0.5207819118475325,0.4740414860045682,0.0
Croatia,2009,0.274385610145171,62321642125.1721,0.3314310615212086,0.1673521270677755,0.32531913891548986,0.19662440323271355,69.6952439244403,0.6078702438553907,0.21318184265790752,21.733,21.729,32.321,32.309,27.145,6.293,7.059,5.29,9.84,8.93,10.724,10.708,7.917,9.202,27.442,23.706,25.213,-6.55650234772972,0.1327831977699491,4.92541459314338,32.6,79.6,72.9,0.7160647160523363,-0.10502751669287,1.0,9.202,54.987,13693.27868852459,88348.90054545455,8606.616129032258,61.0,110.0,62.0,835290.0,9718379.06,533610.2,1954051.0,0.0002850258579755742,2235812.0,2074718.0,2387033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2998523745303304,0.4860072736100647,0.5080381221327697,0.0
Croatia,2010,0.31347362772727466,58981738868.753,0.3922899352555591,0.15865986143561364,0.3200914850505962,0.1753288851144301,72.6386568634317,0.5881142599945345,0.15109579451833488,20.425,20.421,27.917,27.908,24.252,8.468,8.836,8.012,12.743,10.616,14.839,12.306,11.038,11.62,33.569,31.476,32.355,-2.51814375609402,0.1327831977699491,2.61954028140033,32.4,79.6,73.5,0.7264628575908509,-0.226821270818422,1.4,11.62,55.155,13217.967741935485,77597.78982905982,8653.920634920634,62.0,117.0,63.0,819514.0,9078941.41,545197.0,1940974.0,0.0002785724864351642,2230463.0,2070682.0,2387179.0,2.0,0.0,0.0,1.5035973624616565e-05,5210.0,0.00037643515904385474,0.0,0.31678255638893543,0.4961117553808026,0.5149403587485816,1.4002491363156995
Croatia,2011,0.3427028396934841,62903737379.7834,0.40602047846195616,0.16990883274864396,0.34958447684374006,0.19495293770479158,77.7657386922551,0.5560931697985821,0.1110602552366593,17.194,17.197,23.782,23.786,20.56,9.318,9.673,8.89,17.065,15.348,18.758,13.72,13.644,13.678,36.102,37.051,36.666,-1.66224275963357,0.1327831977699491,1.9855409036994,32.3,79.9,73.8,0.7366134243308271,-0.345264228485821,1.0,13.678,55.322,13236.129032258064,76813.15401709401,8710.192063492063,62.0,117.0,63.0,820640.0,8987139.02,548742.1,1927119.0,0.0002645992351754229,2220335.0,2060489.0,2386252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34614365826861204,0.492070205103468,0.5184302123789667,0.0
Croatia,2012,0.3502679012290084,57551963753.2104,0.3820762493147894,0.15606152221362052,0.356185224068527,0.21295252725712135,79.0022669647168,0.5387644874535839,0.0541435571590112,14.691,14.701,20.017,20.032,17.414,10.814,11.38,10.13,18.118,16.924,19.283,15.984,15.895,15.935,42.009,42.194,42.118,-0.36132279399116,0.1327831977699491,2.54569948440014,32.5,80.6,73.9,0.749899938518924,-0.474278461071106,1.1,15.935,55.506,13627.774193548386,68900.44461538461,8652.798387096775,62.0,117.0,62.0,844922.0,8061352.02,536473.5,1911684.0,0.0002497547615670716,2209329.0,2049908.0,2384842.0,3.0,7.91407574901074e-05,0.0,4.3289751318473795e-06,1500.0,0.0,0.0,0.35322656264876773,0.4761016685136926,0.45138832792900796,0.33287396857518253
Croatia,2013,0.3590488253331271,59852401272.3204,0.4057128634306034,0.1633885249303493,0.3692461762271143,0.19406594594493948,80.9105173733355,0.53366876175473,0.0,12.351,12.368,17.35,17.375,14.906,11.456,12.083,10.689,21.021,19.3,22.552,16.759,17.668,17.251,50.233,49.986,50.087,-0.858964118871848,0.1327831977699491,1.59377624608893,32.0,80.9,74.4,0.7635165524384062,-0.622679127955842,1.2,17.251,55.706,13848.508196721312,78642.3568695652,9941.04193548387,61.0,115.0,62.0,844759.0,9043871.04,616344.6,1894797.0,0.00023817651223330231,2200117.0,2042281.0,2383009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3641475007801207,0.4786879322487915,0.499888184454565,0.0
Croatia,2014,0.3929289088425494,59612144078.4133,0.4009184474932105,0.16399050891182493,0.3846624779634045,0.15564829096246438,85.2091769480039,0.5469305084473307,0.044612567982337925,15.283,15.31,21.177,21.214,18.297,9.603,10.192,8.867,25.314,26.013,24.616,18.267,16.445,17.29,46.459,44.993,45.601,0.393612117446996,0.1327831977699491,5.34746591045471,32.1,80.9,74.7,0.7687156232076604,-0.766382113019195,1.2,17.29,55.923,12401.196721311477,78636.70400000001,10506.639344262296,61.0,115.0,61.0,756473.0,9043220.96,640905.0,1876612.0,0.0002224168082019056,2187798.0,2031680.0,2380921.0,2.0,3.391746749576032e-05,0.0,2.7751616578562935e-05,9616.0,0.0,0.0,0.3887956934029769,0.4884377017631979,0.568557687909989,0.2760270570985503
Croatia,2015,0.4275424236200919,51005200669.6941,0.4329070180694332,0.14178157127702315,0.41228506977870777,0.15170976129147387,90.6409410989512,0.5630696523011139,0.06714770340854015,15.72,15.753,22.323,22.376,19.101,9.24,9.294,9.17,21.353,21.362,21.343,16.899,15.547,16.175,43.785,41.526,42.455,2.81569132776122,0.1327831977699491,0.95805116174867,31.1,80.4,74.3,0.7535310355641212,-1.19410185876662,0.7,16.175,56.155,13018.393442622952,71922.66547826087,9282.630645161287,61.0,115.0,62.0,794122.0,8271106.53,575523.1,1857290.0,0.00019783417287216106,2168973.0,2014755.0,2378726.0,1.0,0.0,0.0,3.4631801054779035e-06,1200.0,0.0,0.0,0.41991374669939985,0.500513845572741,0.4983640838799398,0.017417429084006245
Croatia,2016,0.4412299065647836,52654855638.1057,0.4455450111583997,0.1480365390618024,0.4156958859950904,0.14127505178301003,92.1307890861689,0.565609477728303,0.08252113510311765,22.147,22.185,28.775,28.839,25.545,7.81,8.62,6.784,17.218,17.745,16.758,13.788,12.514,13.103,31.445,31.381,31.408,2.46258877507004,0.1327831977699491,2.99014228580785,30.9,81.2,74.8,0.7754001427681336,-1.08634598144505,0.9,13.103,56.403,13869.377049180328,84980.34465517242,9750.445161290325,61.0,116.0,62.0,846032.0,9857719.98,604527.6,1836858.0,0.00016531976975140512,2144318.0,1992125.0,2376407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428462896279937,0.5150034867807479,0.5401625353031403,0.0
Croatia,2017,0.46762401568113526,56186190437.9959,0.443544048314489,0.16065988641504128,0.4475879998686912,0.1768900140349605,97.2213314044204,0.5807841309135333,0.12333746163372994,21.764,21.805,29.764,29.839,25.87,7.112,6.97,7.292,19.575,20.239,19.025,11.905,10.611,11.208,27.876,27.266,27.517,4.05033996072395,0.1327831977699491,3.23999605818927,30.4,80.8,74.8,0.7687981481405077,-1.60675520461679,0.6,11.208,56.667,12923.868852459016,74667.96147826087,9322.53064516129,61.0,115.0,62.0,788356.0,8586815.57,577996.9,1815373.0,0.00012595729767263687,2114524.0,1964676.0,2373980.0,2.0,0.0,0.0002169673925129977,2.308786736985269e-05,8080.0,0.0007575757575757577,0.0,0.4576060077749132,0.5214561203091912,0.5188029234938516,7.858004508185335
Croatia,2018,0.46987527556561176,61668130122.5878,0.4393651622565113,0.17884321287818067,0.4664301022993285,0.1827472328996841,99.06781797397,0.5978877654358693,0.1505842442517904,20.273,20.347,30.438,30.494,25.496,6.025,6.493,5.421,11.303,10.868,11.671,9.341,7.645,8.432,29.663,19.75,23.897,1.21879362311209,0.1327831977699491,2.66911435553493,29.7,81.3,74.7,0.7753176178352899,-1.31087324504252,0.5,8.432,56.947,11616.727272727272,84722.7827184466,10734.171428571428,66.0,103.0,56.0,766704.0,8726446.62,601113.6,1793077.0,8.859719298072834e-05,2086352.0,1938516.0,2371706.0,1.0,0.0,0.0,1.2986925395542138e-06,471.0,0.0,0.0,0.46815268893247014,0.5296389456322739,0.5667999935810915,0.014494790476678801
Croatia,2019,0.4857343469579994,61467582193.6824,0.441539224455246,0.18005013443296924,0.4770940358181302,0.17124134925211448,101.382013330328,0.609429503769551,0.17925798287652772,21.845,21.88,33.145,33.181,27.659,5.253,5.902,4.375,9.087,7.342,10.609,7.16,6.152,6.617,19.912,14.619,16.729,2.63940414879378,0.1327831977699491,6.47277176941678,28.9,81.4,75.2,0.7856332344409545,-0.992302961069294,0.4,6.617,57.242,11677.31343283582,84373.54817307692,10881.205357142857,67.0,104.0,56.0,782380.0,8774849.01,609347.5,1770247.0,6.210020641299677e-05,2066250.0,1920084.0,2369901.0,1.0,1.1305822498586772e-05,1.3560462032062356e-05,1.7315900527389518e-07,65.0,0.0,0.0,0.4814141913880648,0.5404996612489947,0.5922204110692801,0.39682031104680576
Croatia,2020,0.37986883469951177,57963370885.0798,0.3147979242094729,0.1712332300637907,0.4469989806557441,0.16149373428780137,89.5334538008947,0.6000257197511614,0.17126164449948833,18.95,18.991,31.844,31.883,25.589,5.36,5.728,4.876,9.928,10.163,9.744,7.578,7.447,7.507,25.177,18.816,21.222,-0.79471642197724,0.1327831977699491,2.53910439982718,29.5,80.7,74.5,0.761948578714343,-0.894863743984583,0.4,7.507,57.553,12622.089552238804,90453.8339423077,12621.461403508772,67.0,104.0,57.0,845680.0,9407198.73,719423.3,1747114.0,3.9837621757448944e-05,2049088.0,1904870.0,2368833.0,2.0,0.00010175240248728096,0.00017086182160398568,0.0006042412348866784,228349.0,0.06128082062864672,0.0,0.41343390767762794,0.48711039819769325,0.5818758779037061,1522.0689504595566
Croatia,2021,0.4775805189209114,69006802298.6956,0.5473923432487147,0.20603452476735087,0.4957690247119944,0.19940454274822078,102.308430815836,0.6146859779131636,0.18843896397609172,20.018,20.051,31.084,31.114,25.715,4.904,5.043,4.713,10.498,12.037,9.398,8.021,7.255,7.608,26.498,18.983,21.996,0.807872377612066,0.1327831977699491,7.42706757670832,28.9,79.6,73.4,0.7247298340010992,-0.904000889163613,0.3,7.608,57.878,12329.09090909091,85772.79823529412,11255.421052631578,66.0,102.0,57.0,813720.0,8748825.42,641559.0,1723776.0,1.9657169123676183e-05,2033530.0,1891080.0,2368602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4866747718164529,0.5578948827314806,0.6202333181009225,0.0
Croatia,2022,0.5892501494500954,71198635101.9514,0.48804510033976417,0.21392708521237006,0.6463171345388097,0.3293614842878976,125.213857590974,0.6338954170618399,0.21205104733186153,22.963,22.977,34.056,34.07,28.67,5.264,5.357,5.134,11.647,13.798,9.898,7.905,6.135,6.96,22.725,14.827,18.083,-3.68078262891498,0.1327831977699491,5.51610421858619,30.0,80.7,74.6,0.7636816023040978,-0.603521952188318,0.4,6.96,58.219,11895.36231884058,72599.08886792453,11193.65,69.0,106.0,60.0,820780.0,7695503.42,671619.0,1700237.0,7.566638298419845e-06,2023826.0,1883201.0,2369184.0,1.0,0.008264556246466931,0.0,0.0,0.0,0.0,0.0,0.6177836419944525,0.5541010334903375,0.4628996732367887,964.7373868920514
Croatia,2023,0.5138311163472769,84393795502.4421,0.4437837884456205,0.2536062421754527,0.5213170828129915,0.28450574684381486,107.700919430599,0.6468999662428265,0.19158903667007698,19.56,19.534,30.701,30.68,25.287,3.584,4.342,2.545,11.789,12.442,11.269,6.622,5.607,6.086,21.662,17.142,18.901,0.753574362369111,0.1327831977699491,3.95990588027565,30.0,81.7,75.4,0.7940507775911789,0.104856226330186,0.4,6.086,58.575,11746.764705882351,70400.3947368421,10312.906896551724,68.0,76.0,58.0,798780.0,5350430.0,598148.6,1676471.0,0.0,2017326.0,1878697.0,2370512.0,3.0,0.006353872244205766,0.0002712092406412471,1.7826719592947507e-05,6277.0,0.0,0.0,0.5175740995801341,0.5491738396825177,0.60774587417913,6642.90820443996
Croatia,2024,0.4778057907112024,92526176108.621,0.4494744491464879,0.27772165913754043,0.5002003132129722,0.20600024523092622,102.716218689318,0.6521564403864392,0.1977814872650907,20.43,19.534,31.23,30.68,25.978,3.584,4.342,2.545,11.789,12.442,11.269,5.687,4.834,5.236,18.199,15.508,16.558,-1.13396578057263,0.1327831977699491,5.04216663315136,30.0,81.7,75.4,0.7940507775911789,0.1712144343961,0.4,5.236,58.945,11746.764705882351,70400.3947368421,10312.906896551724,0.0,0.0,0.0,0.0,0.0,0.0,1676471.0,0.0,2017326.0,1878697.0,2370512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48900305196208727,0.5561647301878105,0.8197591857452052,0.0
France,2000,0.24749409968338615,1360959069477.49,0.45309557662714545,0.2591523032024702,0.21608345660557504,0.18552510284035176,57.7860470318197,0.6242344355318362,0.2641753271229337,25.097,25.08,31.321,31.26,28.261,5.546,6.17,4.907,15.3,17.579,13.343,12.205,8.543,10.218,22.507,18.843,20.484,1.1848394944316,0.1327831977699491,3.04117027418416,32.6,83.0,75.3,0.8137742365412146,0.686335719566776,0.0,10.218,75.871,167491.02469135803,1375961.1277027028,15607.432098765432,81.0,148.0,81.0,13566773.0,203642246.9,1264202.0,14382604.0,0.03822355205149209,30626970.0,28856747.0,45225597.0,6.0,0.00012436404748445448,2.440883165771224e-05,2.6839645817453753e-05,9509.0,0.0,0.0,0.2317887781444806,0.5702826296519307,0.8141524696438095,0.004594233693649406
France,2001,0.24373113640009725,1370376677298.86,0.42820136288627847,0.2590495951981555,0.2096295476070934,0.18487454839323963,56.8932328560722,0.6343615875516403,0.2866566151526573,25.665,25.65,32.985,32.947,29.38,4.848,5.448,4.244,13.168,15.455,11.212,10.517,7.004,8.61,20.422,15.907,17.91,1.52989945223821,0.1327831977699491,3.65899790543178,32.5,83.0,75.5,0.8172402837207207,0.7289939490983,0.0,8.61,76.127,165234.8148148148,1289806.9651351352,14998.415853658536,81.0,148.0,82.0,13384020.0,190891430.84,1229870.1,14302809.0,0.038513325968123666,30857575.0,29047552.0,45608443.0,7.0,0.00019219898247597512,0.000328163181175909,5.596210452110169e-05,19512.0,0.0006227649162431772,0.0,0.22668034200359533,0.5685261687762174,0.8154964984501817,0.031133588717314892
France,2002,0.23568795133392512,1492427756382.43,0.418964409975718,0.28020930819219825,0.19752002141773572,0.18943439885954086,55.1325248503102,0.642961629346236,0.28259113671853964,25.922,25.899,33.886,33.85,29.957,5.486,5.404,5.569,12.946,14.02,12.04,9.803,7.775,8.702,20.725,17.388,18.846,1.18270439802011,0.1327831977699491,3.45413596292303,31.8,83.0,75.7,0.8207063309002236,0.727033002641047,0.0,8.702,76.38,165383.98780487804,1413666.1029530205,15774.244578313252,82.0,149.0,83.0,13561487.0,210636249.34,1309262.3,14224922.0,0.03880358672407869,31087294.0,29239954.0,46000154.0,4.0,0.0003391746749576032,8.136277219237413e-06,3.76620836470722e-05,13053.0,0.005604178430265387,0.0,0.21660398637583042,0.5672939562568075,0.8696248792691597,0.15434132847942336
France,2003,0.21737295464318024,1835095983049.09,0.41785467535803106,0.3424816927159876,0.18679059161387618,0.19220002564850597,52.5988822870657,0.666077255702551,0.2839642453287383,27.508,27.494,34.005,33.972,30.795,5.84,6.03,5.64,11.57,12.347,10.901,9.135,7.589,8.306,18.133,16.409,17.179,0.871063406872808,0.1327831977699491,2.30782482603352,31.4,82.7,75.7,0.8157548349295043,0.705638836747311,0.2,8.306,76.632,162427.06097560975,1262583.0297315435,15044.565060240962,82.0,149.0,83.0,13319019.0,188124871.43,1248698.9,14149190.0,0.03908818006519769,31310891.0,29430235.0,46400907.0,6.0,0.2205879027699265,0.00020069483807452288,8.657950263694759e-05,30074.0,0.02776232825145869,0.0,0.2020817731285282,0.4592061791314449,1.0538409806897073,6.360775665987078
France,2004,0.2219827625614506,2109792297237.03,0.43896056400422945,0.3911025399189363,0.1953492450096977,0.19288910178151247,53.7497648292028,0.6575415132858589,0.27273706316299595,26.713,26.696,32.243,32.193,29.509,6.421,6.674,6.161,12.378,12.964,11.875,9.88,8.079,8.914,19.718,19.626,19.667,0.434470120439983,0.1327831977699491,1.68777447237363,30.6,83.8,76.7,0.8512405560529963,0.732625502527391,0.1,8.914,76.883,166164.3536585366,1415596.3475167786,16190.484337349397,82.0,149.0,83.0,13625477.0,210923855.78,1343810.2,14075407.0,0.039386693022735716,31546772.0,29628474.0,46811200.0,1.0,0.00012436404748445448,0.0,0.0,0.0,0.0,0.0,0.20866600378557415,0.5850512874034756,1.2009045275052885,0.003157434161291649
France,2005,0.22917038787819743,2192146403028.17,0.42808029570544615,0.4033755521875001,0.21187438861216945,0.18662954490068676,55.8228361241299,0.6658522078798887,0.26589844381024164,23.566,23.543,30.039,30.012,26.839,6.398,6.724,6.07,12.766,13.662,11.981,9.845,8.035,8.882,22.695,20.059,21.225,-0.0065091917770309,0.1327831977699491,3.88373065839251,29.8,83.8,76.7,0.8512405560529963,0.751885116821619,0.1,8.882,77.13,165167.5,1365017.765704698,16723.83855421687,82.0,149.0,83.0,13543735.0,203387647.09,1388078.6,14003975.0,0.03969597695649207,31793393.0,29831640.0,47229925.0,5.0,0.00014697569248162804,0.0,1.1543933684926345e-05,4000.0,4.705439488048184e-05,0.0,0.22052238824518344,0.5816527993880859,1.2628622325854078,0.005178581262556733
France,2006,0.23795353730728164,2317861544690.82,0.4372481911530374,0.4236296654640148,0.22651063555708023,0.185511905186229,57.8692775292673,0.6685367069073607,0.258871358569813,23.035,23.02,29.857,29.82,26.486,6.183,6.4,5.962,12.995,13.863,12.233,9.678,8.084,8.832,24.197,21.074,22.447,0.0221896585541474,0.1327831977699491,3.40646118259264,29.7,84.5,77.3,0.8731921881898566,0.696338574828463,0.0,8.832,77.377,164672.5487804878,1318020.217162162,16527.26987951807,82.0,148.0,83.0,13503149.0,195066992.14,1371763.4,13934413.0,0.039988084676321096,32014499.0,30035339.0,47658471.0,3.0,0.015749010740531373,5.424184812824942e-06,1.7315900527389517e-06,602.0,0.0,0.0,0.23223208643218093,0.5835060995285349,1.3309294758231416,0.39401168201098397
France,2007,0.23715698915240901,2655816911866.56,0.43520934332806593,0.48262995111439,0.23053567787732393,0.1825556492222404,58.1525611309659,0.6830201417801282,0.26595229120672026,24.963,24.95,30.653,30.628,27.843,5.784,6.215,5.352,12.114,12.309,11.945,8.597,7.482,8.008,20.62,18.851,19.644,-0.328279950461903,0.1327831977699491,3.15449449926763,32.4,84.8,77.6,0.8833427549298327,0.618225682593305,0.0,8.008,77.621,162491.7469879518,1311302.3561073826,13919.735714285714,83.0,149.0,84.0,13486815.0,195384051.06,1169257.8,13866281.0,0.040251171133937766,32206249.0,30226191.0,48094669.0,3.0,5.652911249293386e-05,0.0,3.4631801054779035e-06,1200.0,0.001176359872012046,0.0,0.23384633351486647,0.5976494421041418,1.5305073422146491,0.030715167152016144
France,2008,0.2410702630882971,2926802941585.86,0.41132823649818157,0.5290706179263123,0.2383747062734201,0.2034860791891077,59.1797928411748,0.6903181211721776,0.2757794410640244,25.02,24.999,31.041,31.011,28.068,4.851,5.025,4.665,11.59,12.029,11.224,7.916,6.911,7.386,19.38,19.083,19.214,-0.962244945077225,0.1327831977699491,2.32326700027606,33.0,84.8,77.8,0.8868088021093383,0.558020613148126,0.0,7.386,77.868,166478.55421686746,1364775.7162416107,13886.985542168675,83.0,149.0,83.0,13817720.0,203351581.72,1152619.8,13794705.0,0.040490293819771456,32385191.0,30394999.0,48534862.0,2.0,3.391746749576032e-05,1.6272554438474826e-05,6.060565184586331e-06,2706.0,0.00037643515904385474,0.0,0.2397224846808586,0.5937086175588668,1.5733493388436774,0.010685895790057479
France,2009,0.20293893334985447,2700075882518.98,0.3757369423380505,0.4854535096931173,0.19656502036836299,0.1604322408297652,52.1991123027613,0.6832934141362182,0.24285175811749493,24.918,24.887,29.153,29.1,27.062,5.877,5.841,5.915,14.157,13.861,14.404,9.36,8.908,9.122,22.827,24.961,24.006,-0.81848014778611,0.1327831977699491,0.682311492843149,32.7,85.0,78.0,0.8935758466026562,0.513351013325229,0.1,9.122,78.117,166803.0481927711,1418302.685838926,14269.768674698797,83.0,149.0,83.0,13844653.0,211327100.19,1184390.8,13717697.0,0.04071464767087473,32552421.0,30554042.0,48969824.0,4.0,0.0002035048049745619,0.0005424184812824942,0.0,200.0,0.01505740636175419,0.0,0.19975197685910873,0.5773600392867004,1.6556149171289685,0.38813897241074463
France,2010,0.22529683877857698,2646230027988.34,0.4293214777374834,0.47339266165612404,0.22445173270568064,0.18323693985307757,56.587555247796,0.6811715346654021,0.23690162080663413,23.831,23.81,29.639,29.603,26.773,5.616,6.039,5.182,15.154,15.197,15.117,9.648,8.945,9.279,24.741,22.666,23.592,-0.832545468638349,0.1327831977699491,1.46961673029144,33.7,85.3,78.2,0.901993389752878,0.492976371032656,0.1,9.279,78.369,166405.09638554216,1337604.0201324504,13663.54523809524,83.0,151.0,84.0,13811623.0,201978207.04,1147737.8,13633442.0,0.040928430644973125,32708467.0,30708895.0,49393298.0,3.0,0.0009270774448841153,0.00021425530010658523,0.0014458776940370246,501079.0,0.026962168266516096,0.0,0.2248742857421288,0.5955973375059993,1.4979778416620402,0.721959192686034
France,2011,0.244975061172441,2870408553990.28,0.4341775469655574,0.5111528793342088,0.2507724567506477,0.1924073886904546,60.6056354816406,0.6793872269285794,0.23175919444294868,23.376,23.355,28.901,28.868,26.176,5.7,6.243,5.146,15.013,15.101,14.938,9.711,8.79,9.228,24.19,22.07,23.018,-1.02802797917579,0.1327831977699491,1.54005293306163,33.3,85.7,78.7,0.9172605023292677,0.482667411007127,0.0,9.228,78.622,165624.1325301205,1390790.09410596,13990.110714285714,83.0,151.0,84.0,13746803.0,210009304.21,1175169.3,13541366.0,0.0411460051897347,32872385.000000004,30861392.0,49802211.0,1.0,6.783493499152064e-05,0.0,6.637761868832648e-06,2300.0,0.0,0.0,0.24787375896154434,0.6022998503117661,1.5718514888344088,0.001809917793942696
